id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1248277092330024961,CORONAVIRUS NEWSROOM https://t.co/PXAT5zKbGG,2020-04-09 15:50:25,0,0,Twitter Web Client,44,479445216,FWWinterberg,Franz W.Winterberg,2012-01-31 11:42:40,"Weise, alt geworden, Sokrates, Plato, Kant, normales CDU Mitglied, Kämpfer gegen den Klimawandel 2012 Nobelpreisträger 
https://t.co/cJAJviunG0",13361,13777,Ilfeld und ganz Europa,469716,False,https://t.co/xkkJCqWoJO,,Yes,NEGATIVE,0.9954225420951843
1248277091377971201,".
.
.
.
.
.
.
.
.
.
.
#tiktok #corona #quarantine @ Hollywood https://t.co/SP0bxGy2VF",2020-04-09 15:50:25,0,0,Instagram,85,312043863,DaveWilliamsPS,Dave Williams,2011-06-06 13:59:33,Waiting for summer! Instagram: @davewilliamsps,2592,2464,Parry Sound ,4709,False,,,No,NEGATIVE,0.9956355690956116
1248277086034251777,"Name: vishal dudi
       City: jhunjhunu 
      Satate: rajasthan

Thankfully to my city police, doctors,nurses and… https://t.co/xoCKEiL5Zj",2020-04-09 15:50:23,0,0,Twitter for Android,140,1245716566269779968,vishal_dudi,Vishal Dudi,2020-04-02 14:16:05,"10+2 pass .
dreaming for an officer😊
fan of bjp😙💪💪",1,56,"राजस्थान, भारत",4,False,,,No,NEGATIVE,0.9933326840400696
1248277082934820864,"Amantadine HCL inhibits production of influenza A virus.
Since Corona and Flu viruses have some similarities as wel… https://t.co/8KU8lDV3xh",2020-04-09 15:50:23,0,0,Twitter Web App,140,236136366,DrNikakhtar,"Manijeh Nikakhtar,MD",2011-01-09 22:05:41,"Dr. Manijeh Nikakhtar is a renowned professional in the field of Medicine, Psychiatry, Forensic Psychiatry and Public Health

http://t.co/sCxYQDrFcP",1021,2535,Marylland,1156,False,http://t.co/SChQ1u7h6h,,Yes,NEGATIVE,0.9833940863609314
1248277070762790912,"Waiting for an Indian rapper to do a diss on Corona Bantai. 
""Apun viral tabse jab tu scene me ich nai thha""",2020-04-09 15:50:20,0,0,Twitter for Android,108,325649310,misterpiyush,Piyush Sharma,2011-06-28 16:58:46,"Comedian. Small Town Kid. IITian. 

For bookings mail us at piyushcomedy@gmail.com",2221,202,"Mumbai , Maharashtra, India",3377,False,,,No,NEGATIVE,0.9972033500671387
1248277068636286982,@sahil11p It's an amazing opportunity to kill 2 birds with one arrow. extend lockdown till May end and MMRDA and BM… https://t.co/tWiVQBVZiX,2020-04-09 15:50:19,0,0,Twitter for iPhone,140,522957658,Im_skinnyboy,Vikram Parihar,2012-03-13 06:38:27,,10,48,"Mumbai, India",104,False,,,No,POSITIVE,0.998238205909729
1248277064836317186,@sophiaxcorreia How he's been dealing with the corona stuff in America makes me doubt he's doing good stuff 😅,2020-04-09 15:50:18,0,0,Twitter Web App,109,266739991,ColdBloodRonan,Ronan vd meer,2011-03-15 18:40:22,"Main acc: Cold Blood Ękko - Gamer/Music Lover - 20 y/o
Toxic EUW player :D - Stuck in an ⏳
The Darkin within you - The Boy Who Shattered Time",101,320,,6441,False,,,No,NEGATIVE,0.98642897605896
1248277063418535941,"@PeeyushJain100 Corona Update in India!

Total Confirmed: 6653
Active Cases: 5852
Total Recovered: 602
Total Deaths… https://t.co/ECJUz8zGvV",2020-04-09 15:50:18,0,0,EBhopal Co,140,1054988224232349696,ELister_social,ELister Social (Covid-19 Dashboard & Blood Help),2018-10-24 06:49:28,"Covid19 (Corona) Dashboard: https://t.co/kwiYj7XRWK

Tweet with #Blood, We RT your Tweet.

Every blood donor is a life saver. #ELister",1278,23,India,106245,False,https://t.co/A6lNX1oD6W,,Yes,NEGATIVE,0.9889645576477051
1248277062353170433,"@narendramodi 
 I kindly request you to give a chance to Dr Biswaroop Roy Chowdhury to cure corona patients 🙏",2020-04-09 15:50:18,0,0,Twitter for Android,109,1244142693560664064,Romeo98334313,Rishi,2020-03-29 06:01:57,..,3,10,"Chhattisgarh, India",83,False,https://t.co/ve3tXuvsrc,,Yes,POSITIVE,0.9950639605522156
1248277061157834752,My momma told me never to play these white peoples games and she’s right every single time lmaoooo. Her job had all… https://t.co/bUI1Wz18qi,2020-04-09 15:50:17,0,0,Twitter for iPhone,140,1038734707599396864,almndmilk_,Lil uwuzi vert,2018-09-09 10:23:47,just a gal that’s a hero for fun. twitch affiliate. IG: Senpaialmndmilk,4354,596,Seattle ,32106,False,https://t.co/vSgx4bEJxD,,Yes,POSITIVE,0.9228722453117371
