id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1240310652884799489,@YuhuaWang5 If any one want to study how both communist propaganda and China Virus gets spread during corona epidem… https://t.co/MeyKjaImzs,2020-03-18 16:14:38,0,0,Twitter for Android,140,1075104719234916352,kv_potdar,KVPotdar,2018-12-18 19:05:14,,8,7,,61,False,,,No,NEGATIVE,0.9913212656974792
1240310651903344640,@narendramodi @PMOIndia  - Are there any chances to create covid-19 relief fund for India? Many will happily contri… https://t.co/IfIBE2vMBE,2020-03-18 16:14:37,0,0,Twitter for Android,140,1172564383962193920,Avinash05875273,Avinash Kumar,2019-09-13 17:35:22,A Common Man 🤓,4,25,भारत,6,False,,,No,POSITIVE,0.9542359113693237
1240310651525820416,"@Out5p0ken @racc1964 @WhiteHouse @realDonaldTrump In all fairness, he probably can't pronounce corona virus or covid19.",2020-03-18 16:14:37,0,0,Twitter for Android,119,777012783837622272,ChancesRItsTrue,Sherri Chance,2016-09-17 05:14:18,Member in good standing of the working retired,37,100,"Mesa, AZ",754,False,,,No,NEGATIVE,0.9968095421791077
1240310651093909504,why is there no bread left in any supermarket?! did you lot not eat bread before corona came?!!,2020-03-18 16:14:37,0,0,Twitter for iPhone,95,723870583633645568,namrhaaa,nn,2016-04-23 13:46:10,im joking relax,682,610,at home ,5742,False,,,No,NEGATIVE,0.9972865581512451
1240310651018502145,"@MudiwaHood is this a joke or you mean it?Maybe you should start by asking your mother,cousins &amp; sisters. You might… https://t.co/gSbJQWQOLC",2020-03-18 16:14:37,0,0,Twitter for iPhone,144,995185228573560834,ChiefGuvson,Facts Are Stubborn,2018-05-12 06:13:42,ZANU PF has mastered the art of condomising citizens in a perennial manner.Its upon us the young generation to change the course .We have suffered enough,1054,1053,Zimbabwe,5580,False,,,No,NEGATIVE,0.9981180429458618
1240310650741469185,"@merzb0w okay toilet paper and hand sanitizer waifus, but why I haven't I see any Corona and influenza chans!? it's… https://t.co/jxXuvp1Rfy",2020-03-18 16:14:37,0,0,Twitter Web App,140,3059522558,DapperGanesh,DapperGanesh ★,2015-03-03 08:59:40,A good Goy. -Internet Jewish Defense Force.,243,2071,,22306,False,,,No,NEGATIVE,0.9982393980026245
1240310649411911680,my tl is just corona and few random tweets from moots i donot like this,2020-03-18 16:14:37,0,0,Twitter for Android,71,1109044451110866945,toezeer,𝙢𝙖𝙧𝙨,2019-03-22 10:49:36,#HJÖNK: hjonk for dumbest child award🔥 • BAGAIKAN LANGIT - @SOFTLYTOZlER,487,837,desa penari,3678,False,,,No,NEGATIVE,0.9855446219444275
1240310649307172866,"According to research, the Corona virus undergoes reverse transcription polymerase chain reaction (RT-PCR) prolly'… https://t.co/5dZOdzDWrH",2020-03-18 16:14:37,0,0,Twitter Web App,139,1165942338558074882,PMemoye,Premo🇳🇬,2019-08-26 11:02:01,"His_daughter.
Your Favorite Science Laboratory Technologist ☺️☺️
I love Music too
Chelsea fan😫🔥🤭",418,685,Nigeria 🇳🇬🇳🇬😁,717,False,https://t.co/NKh7DxGEGi,,Yes,NEGATIVE,0.9935663342475891
1240310647289712641,@ledamalekina @MikeSonko @Senate_KE @SakajaJohnson Let us all please focus on Corona Virus COVID-19,2020-03-18 16:14:36,0,0,Twitter for Android,99,214360716,BBBeja,Bass,2010-11-11 06:24:29,"Be smart enough to hold on, be brave enough to let go. Don't speak unless you can improve the silence. Avoid stepping into a great man's shoes.",1018,5003,Kenya,24243,False,,,No,POSITIVE,0.9594680666923523
1240310646715097092,@GaryBarlow I read the corona sessions at first.,2020-03-18 16:14:36,0,0,Twitter for iPhone,48,35443649,Sarah_afs,Sara Sandberg,2009-04-26 10:43:56,,18,330,,138,False,,,No,NEGATIVE,0.9644094705581665
