id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1243784988157501446,Conclusion of rant. I cannot take it any longer I am going to explode thx corona,2020-03-28 06:20:24,0,0,Twitter for iPhone,80,3773283313,countnecula,gabe,2015-10-03 19:35:40,☻ lost in a black hole ☻,52,559,,538,False,https://t.co/w1j8TFpdwU,,Yes,NEGATIVE,0.991605281829834
1243784986852864000,"Now that there is a global outbreak of the new corona pneumonia virus, the people of Hong Kong should even be built… https://t.co/ujTXOGVo9b",2020-03-28 06:20:23,0,0,Twitter Web App,140,1229313699938070532,BJf7gcPrdiTVj4i,凯利华,2020-02-17 07:56:56,,25,16,,93,False,,,No,NEGATIVE,0.9944420456886292
1243784986701905920,told this guy we shouldn’t be hanging out even if we aren’t at risk (of corona) cause he could be asymptomatic and… https://t.co/LwTOgeq5Du,2020-03-28 06:20:23,0,0,Twitter for iPhone,139,1143049515974451200,iconic_weirdo,𝓔𝓷𝓿𝓲𝓸𝓾𝓼␈,2019-06-24 06:53:36,ᴀǫᴀᴜʀɪᴜs ♒️ | sʜᴇ/ʜᴇʀ | 🏳️‍🌈 | 😡 | stream CALM,133,170,ᴘ ᴜ s s ʏ ?,5151,False,,,No,NEGATIVE,0.9939858317375183
1243784986060193792,Right wingers in one of our community wats app groups is  spreading fake new spurposely at behest of BJP IT cell. U… https://t.co/3SB29AlFxD,2020-03-28 06:20:23,0,0,Twitter for Android,140,360087232,gurjusjit,Gurjusjit Singh,2011-08-22 17:25:16,Active Volcano,580,64,"Chandigarh, India",25162,False,,,No,NEGATIVE,0.9983896017074585
1243784985917575168,#Corona Test environment was #WUHAN in #CHINA now production environment is whole #WORLD,2020-03-28 06:20:23,0,0,Twitter for Android,88,279441365,sanjaybhandari2,Sanjay Bhandari,2011-04-09 08:13:29,,30,242,,398,False,,,No,POSITIVE,0.9878882765769958
1243784984906928128,I'm naming my crush Corona just so I don't forget her...😎,2020-03-28 06:20:23,0,0,Twitter for Android,57,784633779734339584,jerrymcfly6_9,the_life_of_69🤑🙌,2016-10-08 05:57:25,"CEO OF 69BEATS|| Producer & DJ 🎧
 ||Hit Me UP FOR SOME BEATS|| 🇳🇦",1187,920,Namibia,1912,False,https://t.co/PkHK5FI5QE,,Yes,POSITIVE,0.8785315155982971
1243784981991784455,@UsmanAKBuzdar Second day story...... In punjab people are above the law. Who is responsible for corona police peop… https://t.co/Qtf1PV4BZz,2020-03-28 06:20:22,0,0,Twitter for Android,140,105449413,janam420,adnan,2010-01-16 11:12:43,Mechanical Design Engineer,59,169,,151,False,https://t.co/3xiVWoWBJh,,Yes,NEGATIVE,0.9802742004394531
1243784981282820097,"@ashutosh83B will you spreading misinformation regarding Corona? 
Please appeal to the migrant workers for stay at… https://t.co/kGQaiw5voQ",2020-03-28 06:20:22,0,0,Twitter for Android,139,1191817051,arundubey92,Arun Dubey,2013-02-18 02:34:51,"राष्ट्र भक्त 🇮🇳, लेखक ✒📄
Research Scholar, 
Professional Social Worker, धर्मो रक्षति रक्षितः।
परोपकारः पुण्याय पापाय परपीडनम्।",47,171,India,693,False,https://t.co/kvhjo95Lrr,,Yes,NEGATIVE,0.9865670800209045
1243784979383009281,Lego Batman Fact: Alfred has contracted the corona virus and has passed away,2020-03-28 06:20:22,0,0,Twitter for Android,76,1060735885136838656,Ashtoon11,Lego Batman Facts,2018-11-09 03:28:37,The only place for lego batman facts no where else exists,6,3,,185,False,,,No,POSITIVE,0.5289108157157898
1243784975859593216,"There will be fear inside the public, only then India will be able to be free from corona. And only you can bring it. 
Jai hind jai bharat",2020-03-28 06:20:21,0,0,Twitter for Android,138,3025363740,AroraGajender,Gajender pal B+,2015-02-18 10:15:32,bigest fan of @prabhas  sir ...,164,31,Rania sirsa hariyana,1573,False,,,No,NEGATIVE,0.8626907467842102
1243784974114754572,@nsitharaman @FinMinIndia  Is farmers will also get the balance instalments under PMKISAN scheme ? Some get only on… https://t.co/EVc82pesXQ,2020-03-28 06:20:20,0,0,Twitter for Android,140,382041199,PraveenPratapS1,Praveen Pratap Singh,2011-09-29 11:46:02,Masters in Economics & a Science graduate. Inclined to know & concerned about the economics of #Farmers and #Home-makers. #Love to help them.,197,805,India,4473,False,,,No,NEGATIVE,0.9931973218917847
1243784973720506369,@tribelaw Now he tested positive to corona-19. So much hate coming from this Reps 🤷🏻‍♀️,2020-03-28 06:20:20,0,0,Twitter for iPhone,87,180466753,MarhaT69,Martha Torres,2010-08-19 18:14:24,No Man or Women will tell me what to do with my body!! 🇺🇸🇺🇸🇺🇸 Freedom For All!!!,410,1410,"Santa Barbara, Ca",13085,False,,,No,NEGATIVE,0.9953931570053101
1243784973510832129,"Sir, you are requested to take some strict steps regarding the corona. The people of India are not afraid of this c… https://t.co/ZnDXOEbfFl",2020-03-28 06:20:20,0,0,Twitter for Android,140,3025363740,AroraGajender,Gajender pal B+,2015-02-18 10:15:32,bigest fan of @prabhas  sir ...,164,31,Rania sirsa hariyana,1573,False,,,No,POSITIVE,0.9480410814285278
1243784970079842304,"@RBI RBI has just allowed bank for moratorium, they have not mandated banks to do so. U have to prove that you are… https://t.co/JJabD2Jypp",2020-03-28 06:20:19,0,0,Twitter for iPhone,139,1225313309408272385,SanghviShanil,Shanil Sanghvi,2020-02-06 07:00:42,,5,9,"Mumbai, India",21,False,,,No,NEGATIVE,0.9761466383934021
1243784969492860929,I see ode ppl still attending gatherings and shit. Ya wild lol ya gon learn when ya got the corona,2020-03-28 06:20:19,0,0,Twitter for iPhone,98,2196366569,killamonjaroooo,RIP LU$,2013-11-26 03:46:31,Mk5™️ #RIPCruz #RIPLu,841,783,Studio,21041,False,,,No,NEGATIVE,0.9854065179824829
1243784968733700096,@ShazieKe Corona is here and you empty heads are still thinking of fanatism for Raila and ruto.. These two themselv… https://t.co/trDDq47ypC,2020-03-28 06:20:19,0,0,Twitter for Android,140,1206454808091275264,EAzunah,Elvis Azunah,2019-12-16 06:03:48,,60,383,,376,False,,,No,NEGATIVE,0.9965556859970093
1243784966854422529,@Unkokalei I was gonna by the stupid corona virus 🙄,2020-03-28 06:20:19,0,0,Twitter for iPhone,51,1290841789,hokss__,Hōkulani,2013-03-23 08:23:31,litty like a fuckin’ Titty,755,591,"honolulu,hawaii",24443,False,,,No,NEGATIVE,0.9989036321640015
1243784964958613505,"Teesta Setalwad, Harsh Mander, Indira Jaisingh etc. etc. Sab mar gaye kya?? They are getting funds from abroad, But… https://t.co/5SnRCKIrtr",2020-03-28 06:20:18,0,0,Twitter for Android,140,2952276812,kavita_tewari,Kavi🇮🇳,2014-12-30 15:37:37,!! ॐ भूर्भुवः स्वः तत्सवितुर्वरेण्यं भर्गो देवस्य धीमहि धियो यो नः प्रचोदयात् !!,12130,221,,118587,False,,,No,NEGATIVE,0.9853665828704834
1243784958902022144,"#WhereIsAmitShah
Seems our responsible media running out of news. Take few from here
-Kanhen corona na ho jay Taimu… https://t.co/UV39sir02x",2020-03-28 06:20:17,0,0,Twitter Web App,140,2510583514,AdityaM60339939,Adi,2014-04-26 13:59:13,We don't have enough ICUs to handle magnitude of possible Corona infected. Do as much as possible social distancing,18,43,,774,False,https://t.co/kbIFwolCh6,,Yes,NEGATIVE,0.9992169141769409
1243784957006360578,@___Ramya_kalyan Corona fry😂😂🤣 ....with carrot pallav,2020-03-28 06:20:16,0,0,Twitter for Android,53,1194607363682193409,Phanind20455198,Phani Naidu🇮🇳🇮🇳,2019-11-13 13:26:19,"mechanical engineer, nationalist, traveller.
Jai Hind.🚩🚩🚩Jai sriram 🚩🚩🚩",110,437,India,4761,False,,,No,NEGATIVE,0.9498307704925537
