id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1249032369669054464,@whybadguy Corona from China,2020-04-11 17:51:37,0,0,Twitter for iPhone,28,868112162991906816,nozominanba1,恩,2017-05-26 14:30:43,Taiwanese 🇹🇼,23,193,"Mississauga, Ontario",366,False,,,No,NEGATIVE,0.7742680907249451
1249032369069162496,"Ab to hadd ho gyi..😨😕😧
Go Corona Go 😡
#IndiaFightsCorona 
#COVID__19",2020-04-11 17:51:37,0,0,Twitter Web App,68,1219886651985367040,real_spunky,SpunkyGuy™ 🇮🇳 ❁,2020-01-22 07:37:56,Jai Bhadrakali 🔥💛,129,457,,15349,False,https://t.co/GEaaDuk6Ei,,Yes,NEGATIVE,0.9548029899597168
1249032365743235074,@RehamKhan1 Get 12 thousands and get a Corona Virus by thumbing,2020-04-11 17:51:36,0,0,Twitter for iPad,63,822868388414365696,GhafoorShaikh5,Ghafoor Shaikh,2017-01-21 18:08:06,,265,1564,Karachi ,2127,False,,,No,NEGATIVE,0.9806787371635437
1249032365156061186,not to be dramatic but even my lightest makeup in my trash makeup pile is too dark on my skin now so corona can you… https://t.co/lynaSTOIwJ,2020-04-11 17:51:36,0,0,Twitter for iPhone,140,1599391813,alyssabogueee,lyss,2013-07-16 22:03:57,🍍,471,276,,25748,False,,,No,NEGATIVE,0.9969080090522766
1249032364443029504,How is Corona Virus effecting Real Estate Lending - Elite Zoom Chats wit... https://t.co/EVlIAYXNoN via @YouTube,2020-04-11 17:51:36,0,0,Twitter Web Client,112,956232791980638208,67502RealEstate,"Elite Real Estate Group, LLC",2018-01-24 18:30:38,Real Estate Resource Boutique and Property Management Group #TheEliteWay,61,94,"Hutchinson, KS",1002,False,https://t.co/EesCN6bDIg,,Yes,POSITIVE,0.8681850433349609
1249032359099412481,I took 2 weeks off of work because of Corona.I live near hotspots and I have to travel off island for my work.I was… https://t.co/Ap5nxvCLQF,2020-04-11 17:51:34,0,0,Twitter for Android,140,1096974663320784896,CyberBitch51,Where's the damn reset button??,2019-02-17 03:28:35,"I'm Kim!
nsfw//27//she,her//Pan af//
I doodle sometimes.
There she goes with her hyperfixations again..
Yakuza/DD/Detroit/DMC/",43,193,"Québec, Canada",8828,False,,,No,NEGATIVE,0.9920667409896851
1249032358600282116,@RandPaul Shouldn’t you be busy recovering and trying to stop the spread?!  We are in the middle of a pandemic inca… https://t.co/9tcXVcOPFH,2020-04-11 17:51:34,0,0,Twitter for iPhone,140,79890034,Breyonce1908_,Ucanta_Ford_Brie,2009-10-05 02:02:20,World Stop.....Carry on✨ Tr3 Klub #Capricorn♑️,1424,1060,Where You Wannabe,93572,False,,,No,NEGATIVE,0.9957091808319092
1249032358545838080,"The winners of the Corona crisis will (also)be integrity,honesty and evidence-based decision-taking: political and… https://t.co/Xf2x1QLMh1",2020-04-11 17:51:34,0,0,Twitter for iPhone,139,81140733,hermanmulder,herman mulder,2009-10-09 16:04:27,,416,345,,455,False,,,No,POSITIVE,0.9974145889282227
1249032358239637504,@spaceshipIII We can't all have someone like bhabi @dykeistan I love u bhabi ooof how are u ? May Allah protect u from corona ❤️,2020-04-11 17:51:34,0,0,Twitter for Android,128,1043173655537246209,amannnyg,aman,2018-09-21 16:22:35,you’re waiting for a train,261,91,Pakistan,1631,False,https://t.co/dEOwu5y4RS,,Yes,NEGATIVE,0.9949931502342224
1249032357950128132,wake me up when corona ends,2020-04-11 17:51:34,0,0,Twitter for iPhone,27,294348486,valendrefahl,valen,2011-05-07 00:16:34,,158,264,"Santa Catarina, Brasil",7213,False,,,No,POSITIVE,0.997833788394928
1249032353856528384,"Given the current authoritarian fears due to the pandemic, I'd like to remind everybody that corona means Crown in spanish.",2020-04-11 17:51:33,0,0,Twitter for iPhone,123,1122528880399671301,FredDuke9,Fred Duke,2019-04-28 15:51:55,"M.A. Economics working in the Airline Industry | Montréal, QC | Look Up 🌱| 🇱🇧 🇨🇦 IG @fre.duke",446,73,,3036,False,,,No,POSITIVE,0.9983988404273987
1249032351641931776,Due to corona virus i gotta get back in tha feild wit my yung niggas ! Im outta retirement !,2020-04-11 17:51:33,0,0,Twitter for Android,92,797633088838897664,Slimerixhtv,🇺🇸R.X.Olajuwon🙃3426,2016-11-13 02:52:02,"HTX288😈 518🐊 🐢💨  slimerixh on allah 🌴
👀🕵 🔴🔽🔼 
🐍limerixh CEO 50/13 GLO",364,205,"Silverlake, Tx ",38132,False,https://t.co/QRMkfVxnHA,,Yes,NEGATIVE,0.9972455501556396
1249032351407116288,Wish you’d tell Corona to stop https://t.co/ysnvqzyDPY,2020-04-11 17:51:33,0,0,Twitter for iPhone,54,194327730,CollenThwala21,UncleBafo🇿🇦,2010-09-23 21:35:22,I only want to be popular in the hearts of those I’ve helped so they could help others - TC,305,90,South Africa,13075,False,https://t.co/ClYF88xG6x,,Yes,NEGATIVE,0.9993313550949097
1249032351193104384,"@WhiteHouse @realDonaldTrump Congratulations Mr. President. ""America first"" in all Corona Statistics World wide. 😷🤦‍♂️⚰️",2020-04-11 17:51:33,0,0,Twitter Web App,120,991322043831455745,jp8957,jp8957,2018-05-01 14:22:47,📷📺🎬🎸⚽️🎱🏸🤘🏻,3,23,.,71,False,https://t.co/IF5Q3Z2FY0,,Yes,POSITIVE,0.9987316727638245
1249032345300189191,"Here for #iSpeakAfricaChat lets learn 
How we Should Handle Brands Communication During This Corona Virus Crisis… https://t.co/uiQbYOTWDH",2020-04-11 17:51:31,0,0,Twitter Web App,137,237224309,DorynMarl,Doryn Marl,2011-01-12 10:53:37,Autism Acceptance|| Mental Health.,33288,10496,Kenya,46421,False,,,No,NEGATIVE,0.9788855910301208
1249032345195368448,All my mom talk about is corona and government ... we don’t even have normal convos nomore 🙄. It’s like it’s impossible,2020-04-11 17:51:31,0,0,Twitter for iPhone,119,3001545804,youheartdionna,Dionna Lee ✨,2015-01-29 15:44:00,Chicago Made - Memphis Raised | @avekklasse 🥰 | Memphis State T&F ‘21 🐯| Pre-Med 👩🏽‍⚕️| Soufvibez ✨,1969,709,"|1|2|3|4|5|6|7|8|   Memphis,TN",6694,False,https://t.co/b6ymDaq365,,Yes,NEGATIVE,0.9976678490638733
