id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1385239892121292800,@virtuspro @HAVUgaming die to corona poor worthless ruski dogs,2021-04-22 14:31:41,0,0,Twitter Web App,62,1329771297757224967,pekar57626561,pekar,2020-11-20 12:59:59,,0,0,,6,False,,,No,NEGATIVE,0.9994137287139893
1385239890208563207,@ArvindKejriwal @SatyendarJain I have my uncle in Delhi suffering with COVID pneumonia and has oxygen level 75%. Ne… https://t.co/w2v70R9lL6,2021-04-22 14:31:40,0,0,Twitter for iPhone,140,266534084,deepakmishra987,Deepak Mishra,2011-03-15 11:38:40,"Operation @ Cisco Managed Services. Love with Sports,Music and travel.",40,86,"Bengaluru, India",22,False,,,No,NEGATIVE,0.9710195660591125
1385239888967049221,"@mangalpandeybjp Sir, Fortunately I spent many years in mid sixties to start eighties. While purchasing medicines i… https://t.co/u5rRv0hz0c",2021-04-22 14:31:40,0,0,Twitter for Android,140,1077166542763094016,NeelSinha12,Neel Sinha,2018-12-24 11:38:11,,3,15,,297,False,,,No,NEGATIVE,0.9305676817893982
1385239875306156045,Fight with Corona it will gets us new energy,2021-04-22 14:31:37,0,0,Twitter for Android,44,1311683734173868033,AshokraoBharati,Anil Ashokrao Bharati,2020-10-01 15:05:57,MA Bed MPhil,7,28,तळेगाव ठा कुर,10,False,,,No,POSITIVE,0.9995166063308716
1385239858294136834,@DChaurasia2312 No coz of Corona. It is because they were not able to justify the crowd of 500 in their Rallies.… https://t.co/ydza3Sd7Gb,2021-04-22 14:31:33,0,0,Twitter for iPhone,137,956055767790096385,saurabhsingh746,Saurabh Singh,2018-01-24 06:47:12,Work is worship!,54,1516,India,1920,False,,,No,NEGATIVE,0.9987367987632751
1385239840770383872,@villianessa @hollandkeelin @h3h3productions I have enough repeatable sources and every reputable source says that… https://t.co/eGILEogOpG,2021-04-22 14:31:29,0,0,Twitter for Android,139,1325144868021129228,1bowlofyogurt,Yogurt,2020-11-07 18:35:40,I am a plain bowl of fucking yogurt what do u want?!?!?,0,6,,46,False,,,No,NEGATIVE,0.9930021166801453
1385239840602525702,"@PrachiNotDesai U can try in RIMS, but most probably your father will be admitted in dengue ward not in corona ward",2021-04-22 14:31:29,0,0,Twitter Web App,115,1156996013942423552,Shivam82964089,Shivam,2019-08-01 18:32:00,,3,35,,2262,False,,,No,NEGATIVE,0.9878058433532715
1385239839407317001,Has anyone gone suit shopping in the era of corona? Thinking of buying a new suit for interview season but unsure h… https://t.co/j6cj76yTXL,2021-04-22 14:31:28,0,0,Twitter for iPhone,140,1321250979472461824,AzwadeRahman,Azwade Rahman (he/him),2020-10-28 00:42:45,"MD/MPH Candidate Class of 2022, Aspiring Radiologist, Patient Advocacy, Policy Reform, Black Lives Matter, Universal Healthcare, LGBTQIA+ Advocacy, Pro-Choice",338,606,,1041,False,,,No,NEGATIVE,0.9972448348999023
1385239838249553920,@RahulGandhi As if Congress party is very responsible in helping the Government. Except abuses to Indian Government… https://t.co/bpOFUbFG71,2021-04-22 14:31:28,0,0,Twitter Web App,140,2541066380,indore59,Rajendra Joshi,2014-06-02 08:59:16,Woods are Lovely dark and deep and I have promises to keep and miles to go before I sleep and miles to go before I sleep. Nationalist.,71,297,"NOIDA, Sector 76, UP, India ",7682,False,,,No,NEGATIVE,0.9836275577545166
1385239828866891786,"Rubiholics stay safe stay corona negetive. 

RUBINA HITS 2M IG POSTS",2021-04-22 14:31:26,0,0,Twitter for Android,68,1331183053985640448,AshishPanthi20,RUBINA DILAIK 🔥 😍🇳🇵,2020-11-24 10:29:22,#RubinaDilaik 🏆,641,724,,3983,False,,,No,NEGATIVE,0.9923700094223022
1385239826983751681,"Citizens killed by #covid19/#Corona per 1 Million(Johns Hopkins 
21st Apr/22nd Apr 2021 EU10am

Italy 1960/1967 +7… https://t.co/fBYqulwewe",2021-04-22 14:31:25,0,0,Twitter Web App,139,38882636,horstHENRY,Horst Henry Schmitt,2009-05-09 16:40:08,#Youtube DJay of the channel BAR CASH INA TESCH about Music + most valuable Vinyl Records - The World is a disc + Vinyl never dies,34,67,Deutschland Bielefeld,1674,False,http://t.co/jJIgGtXC,,Yes,NEGATIVE,0.9895901083946228
1385239823926001667,Earn money; Don't earn others money..... Corona doesn't consider your money 😏,2021-04-22 14:31:25,0,0,Twitter for Android,77,300680578,kandhesh,Nirmal Kandhesh,2011-05-18 05:25:40,,7,12,Coimbatore,6,False,,,No,NEGATIVE,0.9945447444915771
