id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1379079813248512012,@TalatHussain12 Made joke of IMRAN KHAN's Corona bout -- believe this is KARMA.,2021-04-05 14:33:44,0,0,Twitter for Android,79,1348680613331669000,Iftinanaoutloo1,Iftinana@outlook.com,2021-01-11 17:18:32,Retired OMC Executive. Grandfather PTI supporter,215,488,,5823,False,,,No,NEGATIVE,0.9857721924781799
1379079804843130885,@AsimAzharr @Shafqat_Mahmood Sir KHYBER MEDICAL UNIVERSITY is taking physical exam from BS students  in start of Ap… https://t.co/tRetSfw3HA,2021-04-05 14:33:42,0,0,Twitter for Android,140,1376136832153481223,realHashim12,Pathetic Boy,2021-03-28 11:39:33,🥼✨,1,18,Pakistan,44,False,,,No,NEGATIVE,0.9526379704475403
1379079794042757126,"@TRIOStories @CreatorCircuit @corona Well done, deserved it :)",2021-04-05 14:33:39,0,0,Twitter for Android,62,1348933153247928321,strong_robyngob,strong_robyngoblin,2021-01-12 10:02:42,photographer from Germany :),3,93,,101,False,https://t.co/3r0LcWmGD7,,Yes,POSITIVE,0.9979586601257324
1379079789030563843,"Let's fight together and make the world corona free 
#AGPCombatingCovid19_SputnikV 
@agp_limited 
@mohapuae… https://t.co/zezzfdr5wk",2021-04-05 14:33:38,0,0,Twitter for Android,132,1367366751252537346,laraib_nisa,Laraib un Nisa,2021-03-04 06:50:35,"Student of BSCS ,
Social media influencer
@MillionSmilespk ,
registered member of #teamsaream.",84,138,,1020,False,,,No,NEGATIVE,0.9946223497390747
1379079779610071043,@narendramodi sir plzz cancel all the exams in west bengal . In my city many corona virus cases found . Which is mo… https://t.co/83PKqEsZw3,2021-04-05 14:33:36,0,0,Twitter for Android,140,1257622146496507905,RamKumarRathi14,Ram Kumar Rathi,2020-05-05 10:44:37,,0,18,India,3,False,,,No,NEGATIVE,0.9949620962142944
1379079744864415746,#ExamCancelHoga Students are not demanding cancellation of exams because they are afraid of corona (which is also v… https://t.co/BYAv3Qk7z6,2021-04-05 14:33:27,0,1,Twitter for Android,140,1127139991337996288,saaad_chaudhary,Saad Chaudhary🇵🇰,2019-05-11 09:14:49,Optimism is the faith that lead you to the achievement:-),37,22,"Wah, Pakistan",337,False,https://t.co/km4xNRTGw9,,Yes,NEGATIVE,0.9663606882095337
1379079738451369984,Corona or not corona staying away from people is always a good idea,2021-04-05 14:33:26,0,0,Twitter for Android,67,1261647773356580865,MIREIA_twtt,M I R A | 🍩🍦,2020-05-16 13:20:51,"𝓘 𝓵𝓸𝓿𝓮 𝓶𝔂 𝓬𝓸𝓾𝓷𝓽𝓻𝔂 ! 🇵🇭
KPOP • HOLLYWOOD 
-HAKUNA MATATA-",1035,986,🇵🇭,714,False,,,No,POSITIVE,0.9975122213363647
1379079733833564162,"This is so Dutch.
Starting tomorrow, people must show a negative corona test before crossing the border. So everyon… https://t.co/JpoTgytQ2S",2021-04-05 14:33:25,0,0,Twitter Web App,140,200179459,stommepoes,"mallory, alice & bob",2010-10-08 16:56:59,"ï»¿ web wastewater inspector who can barely see shit. Testing/remediation advice against xn--ls8h. Swearing, science, and more swearing. (eating choco-pysanka)",942,99,,75063,False,,,No,NEGATIVE,0.9974034428596497
1379079721070247949,@AsimAzharr @Shafqat_Mahmood Sir KHYBER MEDICAL UNIVERSITY is taking physical exam from BS students  in start of Ap… https://t.co/61JAkFRGL9,2021-04-05 14:33:22,0,0,Twitter for Android,140,1376136832153481223,realHashim12,Pathetic Boy,2021-03-28 11:39:33,🥼✨,1,18,Pakistan,44,False,,,No,NEGATIVE,0.9357548356056213
1379079711658229760,"61 CVS locations show #CovidVaccine slots in CA:
Anaheim
Artesia
Arvin
Bakersfield
Baldwin Park
Buena Park
Camarill… https://t.co/Kd3zS2aQHq",2021-04-05 14:33:19,0,0,,140,1360663902711918598,VaccineCa,CVS & Rite Aid Vaccine Finder CA,2021-02-13 18:55:34,I'm a bot working to find CVS & Rite Aid #Vaccine appointments in California,2657,7,,12909,False,,,No,NEGATIVE,0.9880771636962891
