id,text,created_at,retweet_count,favorite_count,source,length,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_statuses_count,user_verified,user_url,number_of_QuestionMarks,user_has_url?,label,score
1388521743329890307,"@_ezalbA Simple, hygienic, low oil - masala cooked meals available. Cooked in Home Kitchen completely Sanitized &amp; S… https://t.co/cnUXqrzZZE",2021-05-01 15:52:35,0,0,Twitter for Android,144,1317528859995074560,SagarTechBlogs,Marco,2020-10-17 18:12:20,Gizmo Freak!!,1,8,,82,False,,,No,NEGATIVE,0.9847773313522339
1388521723247546369,@himantabiswa Corona barihe ase kio exam bur cancel nokore ⚰️,2021-05-01 15:52:30,0,0,Twitter Web App,61,1385548000257208325,Abcx67695694,Abcx,2021-04-23 10:56:13,,0,1,,5,False,,,No,NEGATIVE,0.993094801902771
1388521714213076992,Corona ein morda?? Wow https://t.co/ZerDp0AvwI,2021-05-01 15:52:28,0,0,Twitter for iPhone,46,2677165953,kukuamissa,Kukua,2014-07-05 23:11:20,Stalk and follow.,3995,2339,Ghana,24496,False,,,No,NEGATIVE,0.9924649000167847
1388521699910373384,"It is good that GAMA stands with the Govt. initiative.
By the way surprisingly in this second wave of Corona why th… https://t.co/XtAbJyYV14",2021-05-01 15:52:25,0,0,Twitter for iPad,140,1347164340,rajendraarlekar,Rajendra Arlekar,2013-04-12 16:14:10,"Bharatiya Janata Party karyakarta. Former Speaker of Goa Legislative Assembly. Former Min for Forest & Environment and Panchayati Raj, Goa",2294,777,"Goa, India",4565,False,https://t.co/bgmLaW4YKy,,Yes,POSITIVE,0.9984763264656067
1388521677693325314,@Neurophysik Kumbh Jamat corona terrorist have a lot of answering to do. Wait till August.,2021-05-01 15:52:20,0,0,Twitter for Android,90,106970304,andyrasda_78,Saint Pragma,2010-01-21 06:26:15,,72,407,Gaborone,5920,False,,,No,NEGATIVE,0.993553638458252
1388521659066376192,#lockdown2021 @ImranKhanPTI please let the markets open for 24 hrs. This is the only way to stop corona and save ec… https://t.co/X2yQkYqhqF,2021-05-01 15:52:15,0,0,Twitter for iPhone,140,796366824032051200,usmanzafar007,Usman Zafar,2016-11-09 15:00:21,,2,5,,47,False,,,No,NEGATIVE,0.998241662979126
1388521644067414020,"Let it be recorded for posterity...

In April 2021, we lost ONE LIFE EVERY MINUTE to lack of resources for fighting… https://t.co/ZaPtBOH3Ya",2021-05-01 15:52:12,0,0,Twitter for Android,140,1119532708588347392,Jaswind83175034,kumaidan15,2019-04-20 09:26:12,"Indices and Stocks 
please connect on 
Telegram +91 79839 04294",117,419,"Chandigarh, India",1327,False,,,No,NEGATIVE,0.9984436631202698
1388521638967357444,"and all this passes  with titles of saving public from corona, and for other term countries mostly are doing apprec… https://t.co/OnXtjVsq9Y",2021-05-01 15:52:10,0,0,Twitter Web App,140,127485899,dal0028751,D.Y,2010-03-29 10:43:01,"B.A,Master Int Law,PHD soon.A person Like to open bridges of understanding,dont have twin or any Sister/friend or titles or nick names,talk only real countries.",953,29,London,533299,False,,,No,NEGATIVE,0.9934163093566895
1388521635540606976,@sarahjane_oc @drjaneholland It absolutely does matter. Your post of with big phito wearing a mask and describing o… https://t.co/H0HrAZEomU,2021-05-01 15:52:10,0,0,Twitter for iPhone,140,1293681449296691209,ColinManning17,Colin Manning,2020-08-12 22:51:32,Hurler - right half forward,562,111,"Berlin, Germany",2800,False,,,No,POSITIVE,0.9974920749664307
1388521621179179011,"Yes, Humanity is Still alive ! 

Commendable work! 

Disciples of Dera Sacha Sauda are distributing fruits includin… https://t.co/2kzPX0i8VW",2021-05-01 15:52:06,0,0,Twitter for Android,140,3227078545,mohanlaldudhla,MohanDudhla,2015-05-26 11:15:15,https://t.co/exA2mEVGAb,14,98,kurukshetra ( Haryana),28696,False,https://t.co/ZAEa5mdUmX,,Yes,POSITIVE,0.998675525188446
1388521615843942405,@RusEmbIndia @sputnikvaccine @mfa_russia @MEAIndia @IndEmbMoscow @rusintrade @RITHMumbai @RusConsChennai… https://t.co/pMDDep8R2W,2021-05-01 15:52:05,0,0,Twitter for Android,129,4810878627,SDeviputra,SIDDHARTH SINGH CHARAN,2016-01-15 04:59:32,"Secretary @lionsclubs 18-19 #work4India ट्वीट ओर विचार निजी,विचारधारा - देश ओर देश का संविधान पहले,  🇮🇳
#MaaKarni 
Lawyer ♠⚖ 
03/10🎂
भारतीय जनता पार्टी 🇮🇳",403,1147,"Jodhpur, India",8207,False,,,No,NEGATIVE,0.9792991280555725
1388521604422983682,@Glamazon1026 Right I legit have not been sick since 2019 but it was well before corona,2021-05-01 15:52:02,0,0,Twitter for Android,87,186333296,BienSur_JeTaime,Simply TC,2010-09-03 04:50:27,"CEO of @V3Inbound | Attractive to them, him, her, & you | Howard U, UPenn, Xavier's School for Exceptional WAPsters Alumna | 🇯🇲🇧🇧",7226,800,With the FWT DVD & R9,219290,False,https://t.co/np8BVZhWnl,,Yes,NEGATIVE,0.9707123637199402
